# Name: age
# Variable_type: age
# Unit: ky
7.0,0.0
7.01,0.0024999999999999467
7.02,0.004999999999999893
7.03,0.007500000000000062
7.04,0.010000000000000009
7.05,0.012499999999999956
7.06,0.014999999999999902
7.07,0.01750000000000007
7.08,0.020000000000000018
7.09,0.022499999999999964
7.1,0.02499999999999991
7.11,0.02750000000000008
7.12,0.030000000000000027
7.13,0.03249999999999997
7.14,0.03499999999999992
7.15,0.03750000000000009
7.16,0.040000000000000036
7.17,0.04249999999999998
7.18,0.04499999999999993
7.19,0.0475000000000001
7.2,0.050000000000000044
7.21,0.05249999999999999
7.22,0.05499999999999994
7.23,0.05750000000000011
7.24,0.06000000000000005
7.25,0.0625
7.26,0.06499999999999995
7.27,0.0674999999999999
7.28,0.07000000000000006
7.29,0.07250000000000001
7.3,0.07499999999999996
7.31,0.0774999999999999
7.32,0.08000000000000007
7.33,0.08250000000000002
7.34,0.08499999999999996
7.35,0.08749999999999991
7.36,0.09000000000000008
7.37,0.09250000000000003
7.38,0.09499999999999997
7.39,0.09749999999999992
7.4,0.10000000000000009
7.41,0.10250000000000004
7.42,0.10499999999999998
7.43,0.10749999999999993
7.44,0.1100000000000001
7.45,0.11250000000000004
7.46,0.11499999999999999
7.47,0.11749999999999994
7.48,0.1200000000000001
7.49,0.12250000000000005
7.5,0.125
7.51,0.12749999999999995
7.52,0.1299999999999999
7.53,0.13250000000000006
7.54,0.135
7.55,0.13749999999999996
7.56,0.1399999999999999
7.57,0.14250000000000007
7.58,0.14500000000000002
7.59,0.14749999999999996
7.6,0.1499999999999999
7.61,0.15250000000000008
7.62,0.15500000000000003
7.63,0.15749999999999997
7.64,0.15999999999999992
7.65,0.1625000000000001
7.66,0.16500000000000004
7.67,0.16749999999999998
7.68,0.16999999999999993
7.69,0.1725000000000001
7.7,0.17500000000000004
7.71,0.1775
7.72,0.17999999999999994
7.73,0.1825000000000001
7.74,0.18500000000000005
7.75,0.1875
7.76,0.18999999999999995
7.77,0.1924999999999999
7.78,0.19500000000000006
7.79,0.1975
7.8,0.19999999999999996
7.81,0.2024999999999999
7.82,0.20500000000000007
7.83,0.20750000000000002
7.84,0.20999999999999996
7.85,0.2124999999999999
7.86,0.21500000000000008
7.87,0.21750000000000003
7.88,0.21999999999999997
7.89,0.22249999999999992
7.9,0.2250000000000001
7.91,0.22750000000000004
7.92,0.22999999999999998
7.93,0.23249999999999993
7.94,0.2350000000000001
7.95,0.23750000000000004
7.96,0.24
7.97,0.24249999999999994
7.98,0.2450000000000001
7.99,0.24750000000000005
8.0,0.25
8.01,0.25249999999999995
8.02,0.2549999999999999
8.03,0.25749999999999984
8.04,0.2599999999999998
8.05,0.2625000000000002
8.06,0.2650000000000001
8.07,0.26750000000000007
8.08,0.27
8.09,0.27249999999999996
8.1,0.2749999999999999
8.11,0.27749999999999986
8.12,0.2799999999999998
8.13,0.2825000000000002
8.14,0.28500000000000014
8.15,0.2875000000000001
8.16,0.29000000000000004
8.17,0.2925
8.18,0.29499999999999993
8.19,0.2974999999999999
8.2,0.2999999999999998
8.21,0.3025000000000002
8.22,0.30500000000000016
8.23,0.3075000000000001
8.24,0.31000000000000005
8.25,0.3125
8.26,0.31499999999999995
8.27,0.3174999999999999
8.28,0.31999999999999984
8.29,0.3224999999999998
8.3,0.3250000000000002
8.31,0.3275000000000001
8.32,0.33000000000000007
8.33,0.3325
8.34,0.33499999999999996
8.35,0.3374999999999999
8.36,0.33999999999999986
8.37,0.3424999999999998
8.38,0.3450000000000002
8.39,0.34750000000000014
8.4,0.3500000000000001
8.41,0.35250000000000004
8.42,0.355
8.43,0.35749999999999993
8.44,0.3599999999999999
8.45,0.3624999999999998
8.46,0.3650000000000002
8.47,0.36750000000000016
8.48,0.3700000000000001
8.49,0.37250000000000005
8.5,0.375
8.51,0.37749999999999995
8.52,0.3799999999999999
8.53,0.38249999999999984
8.54,0.3849999999999998
8.55,0.3875000000000002
8.56,0.3900000000000001
8.57,0.39250000000000007
8.58,0.395
8.59,0.39749999999999996
8.6,0.3999999999999999
8.61,0.40249999999999986
8.62,0.4049999999999998
8.63,0.4075000000000002
8.64,0.41000000000000014
8.65,0.4125000000000001
8.66,0.41500000000000004
8.67,0.4175
8.68,0.41999999999999993
8.69,0.4224999999999999
8.7,0.4249999999999998
8.71,0.4275000000000002
8.72,0.43000000000000016
8.73,0.4325000000000001
8.74,0.43500000000000005
8.75,0.4375
8.76,0.43999999999999995
8.77,0.4424999999999999
8.78,0.44499999999999984
8.79,0.4474999999999998
8.8,0.4500000000000002
8.81,0.4525000000000001
8.82,0.45500000000000007
8.83,0.4575
8.84,0.45999999999999996
8.85,0.4624999999999999
8.86,0.46499999999999986
8.87,0.4674999999999998
8.88,0.4700000000000002
8.89,0.47250000000000014
8.9,0.4750000000000001
8.91,0.47750000000000004
8.92,0.48
8.93,0.48249999999999993
8.94,0.4849999999999999
8.95,0.4874999999999998
8.96,0.4900000000000002
8.97,0.49250000000000016
8.98,0.4950000000000001
8.99,0.49750000000000005
9.0,0.5
9.01,0.49750000000000005
9.02,0.4950000000000001
9.03,0.49250000000000016
9.04,0.4900000000000002
9.05,0.4874999999999998
9.06,0.4849999999999999
9.07,0.48249999999999993
9.08,0.48
9.09,0.47750000000000004
9.1,0.4750000000000001
9.11,0.47250000000000014
9.12,0.4700000000000002
9.13,0.4674999999999998
9.14,0.46499999999999986
9.15,0.4624999999999999
9.16,0.45999999999999996
9.17,0.4575
9.18,0.45500000000000007
9.19,0.4525000000000001
9.2,0.4500000000000002
9.21,0.4474999999999998
9.22,0.44499999999999984
9.23,0.4424999999999999
9.24,0.43999999999999995
9.25,0.4375
9.26,0.43500000000000005
9.27,0.4325000000000001
9.28,0.43000000000000016
9.29,0.4275000000000002
9.3,0.4249999999999998
9.31,0.4224999999999999
9.32,0.41999999999999993
9.33,0.4175
9.34,0.41500000000000004
9.35,0.4125000000000001
9.36,0.41000000000000014
9.37,0.4075000000000002
9.38,0.4049999999999998
9.39,0.40249999999999986
9.4,0.3999999999999999
9.41,0.39749999999999996
9.42,0.395
9.43,0.39250000000000007
9.44,0.3900000000000001
9.45,0.3875000000000002
9.46,0.3849999999999998
9.47,0.38249999999999984
9.48,0.3799999999999999
9.49,0.37749999999999995
9.5,0.375
9.51,0.37250000000000005
9.52,0.3700000000000001
9.53,0.36750000000000016
9.54,0.3650000000000002
9.55,0.3624999999999998
9.56,0.3599999999999999
9.57,0.35749999999999993
9.58,0.355
9.59,0.35250000000000004
9.6,0.3500000000000001
9.61,0.34750000000000014
9.62,0.3450000000000002
9.63,0.3424999999999998
9.64,0.33999999999999986
9.65,0.3374999999999999
9.66,0.33499999999999996
9.67,0.3325
9.68,0.33000000000000007
9.69,0.3275000000000001
9.7,0.3250000000000002
9.71,0.3224999999999998
9.72,0.31999999999999984
9.73,0.3174999999999999
9.74,0.31499999999999995
9.75,0.3125
9.76,0.31000000000000005
9.77,0.3075000000000001
9.78,0.30500000000000016
9.79,0.3025000000000002
9.8,0.2999999999999998
9.81,0.2974999999999999
9.82,0.29499999999999993
9.83,0.2925
9.84,0.29000000000000004
9.85,0.2875000000000001
9.86,0.28500000000000014
9.87,0.2825000000000002
9.88,0.2799999999999998
9.89,0.27749999999999986
9.9,0.2749999999999999
9.91,0.27249999999999996
9.92,0.27
9.93,0.26750000000000007
9.94,0.2650000000000001
9.95,0.2625000000000002
9.96,0.2599999999999998
9.97,0.25749999999999984
9.98,0.2549999999999999
9.99,0.25249999999999995
10.0,0.25
10.01,0.24750000000000005
10.02,0.2450000000000001
10.03,0.24250000000000016
10.04,0.2400000000000002
10.05,0.23749999999999982
10.06,0.23499999999999988
10.07,0.23249999999999993
10.08,0.22999999999999998
10.09,0.22750000000000004
10.1,0.2250000000000001
10.11,0.22250000000000014
10.12,0.2200000000000002
10.13,0.2174999999999998
10.14,0.21499999999999986
10.15,0.2124999999999999
10.16,0.20999999999999996
10.17,0.20750000000000002
10.18,0.20500000000000007
10.19,0.20250000000000012
10.2,0.20000000000000018
10.21,0.1974999999999998
10.22,0.19499999999999984
10.23,0.1924999999999999
10.24,0.18999999999999995
10.25,0.1875
10.26,0.18500000000000005
10.27,0.1825000000000001
10.28,0.18000000000000016
10.29,0.1775000000000002
10.3,0.17499999999999982
10.31,0.17249999999999988
10.32,0.16999999999999993
10.33,0.16749999999999998
10.34,0.16500000000000004
10.35,0.1625000000000001
10.36,0.16000000000000014
10.37,0.1575000000000002
10.38,0.1549999999999998
10.39,0.15249999999999986
10.4,0.1499999999999999
10.41,0.14749999999999996
10.42,0.14500000000000002
10.43,0.14250000000000007
10.44,0.14000000000000012
10.45,0.13750000000000018
10.46,0.1349999999999998
10.47,0.13249999999999984
10.48,0.1299999999999999
10.49,0.12749999999999995
10.5,0.125
10.51,0.12250000000000005
10.52,0.1200000000000001
10.53,0.11750000000000016
10.54,0.11500000000000021
10.55,0.11249999999999982
10.56,0.10999999999999988
10.57,0.10749999999999993
10.58,0.10499999999999998
10.59,0.10250000000000004
10.6,0.10000000000000009
10.61,0.09750000000000014
10.62,0.0950000000000002
10.63,0.0924999999999998
10.64,0.08999999999999986
10.65,0.08749999999999991
10.66,0.08499999999999996
10.67,0.08250000000000002
10.68,0.08000000000000007
10.69,0.07750000000000012
10.7,0.07500000000000018
10.71,0.07249999999999979
10.72,0.06999999999999984
10.73,0.0674999999999999
10.74,0.06499999999999995
10.75,0.0625
10.76,0.06000000000000005
10.77,0.05750000000000011
10.78,0.05500000000000016
10.79,0.05250000000000021
10.8,0.04999999999999982
10.81,0.047499999999999876
10.82,0.04499999999999993
10.83,0.04249999999999998
10.84,0.040000000000000036
10.85,0.03750000000000009
10.86,0.03500000000000014
10.87,0.032500000000000195
10.88,0.029999999999999805
10.89,0.027499999999999858
10.9,0.02499999999999991
10.91,0.022499999999999964
10.92,0.020000000000000018
10.93,0.01750000000000007
10.94,0.015000000000000124
10.95,0.012500000000000178
10.96,0.009999999999999787
10.97,0.00749999999999984
10.98,0.004999999999999893
10.99,0.0024999999999999467
11.0,0.0
